OrderPK,ProductPK,Quantity,TotalPrice,LoyaltyPointsUsed,date,BRAND,BRAND_DESC,Category,month,week,customer.INDIVIDUAL_ID
"9474363654189","8796216754177",1,11.99,0,"11/23/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539819454"
"9508210802733","8796216754177",1,11.99,0,"12/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532182381"
"9496773853229","8796216754177",1,12.74,0,"12/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5530240371"
"9471231426605","8796153085953",1,11.99,0,"11/21/2016","TULL                          ","Tullys                        ","Coffee                        ",1,1,"5529346233"
"9434818150445","8796218785793",1,11.99,0,"10/6/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5526393768"
"9435352825901","8796218785793",1,11.99,0,"10/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5531944489"
"9464167792685","8796216754177",1,12.74,0,"11/14/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526395697"
"9448304345133","8796216754177",1,12.74,0,"10/31/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5946870531"
"9472493027373","8796216754177",1,11.99,0,"11/22/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539680246"
"9475113418797","8796216754177",1,11.99,0,"11/24/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539431865"
"9499577352237","8796216754177",1,11.99,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534133559"
"9447051722797","8796216754177",1,11.99,0,"10/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526419607"
"9435282473005","8796216754177",1,11.99,0,"10/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531214095"
"9474309718061","8796216754177",1,11.99,0,"11/23/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5949410731"
"9463773626413","8796216754177",1,11.99,0,"11/14/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534001400"
"9435470397485","8796216754177",1,11.99,0,"10/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534799572"
"9499201732653","8796216754177",1,11.99,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532217581"
"9472923500589","8796216754177",1,11.99,0,"11/22/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538319405"
"9513174040621","8796216754177",1,11.99,0,"12/18/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539550869"
"9476442456109","8796216754177",1,11.99,0,"11/25/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538556443"
"9497267798061","8796216754177",1,11.99,0,"12/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538415594"
"9490852544557","8796216754177",1,11.99,0,"12/1/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5535193985"
"9471742509101","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538579299"
"9472002883629","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539390526"
"9440892682285","8796216754177",1,12.74,0,"10/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539890907"
"9429565997101","8796216754177",1,12.74,0,"10/2/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539543370"
"9441238286381","8796216754177",1,12.74,0,"10/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539128709"
"9426317279277","8796216754177",1,12.74,0,"9/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5537454644"
"9511224541229","8796216754177",1,11.99,0,"12/17/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534138218"
"9471322652717","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5535963273"
"9480019836973","8796153085953",1,11.99,0,"11/26/2016","TULL                          ","Tullys                        ","Coffee                        ",1,1,"5679396695"
"9500125626413","8796216754177",1,11.99,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5527570401"
"9471476301869","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536962139"
"9476825677869","8796216754177",1,11.99,0,"11/25/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534579831"
"9508809572397","8796216754177",1,11.99,0,"12/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538952117"
"9513159524397","8796153085953",1,11.99,0,"12/18/2016","TULL                          ","Tullys                        ","Coffee                        ",1,1,"5538261229"
"9435327692845","8796216754177",1,11.99,0,"10/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534907837"
"9513386606637","8796216754177",1,11.99,0,"12/18/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536171066"
"9508325654573","8796216754177",1,11.99,0,"12/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531237068"
"9511216087085","8796216754177",1,11.99,0,"12/17/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536596367"
"9499372093485","8796218785793",1,11.99,0,"12/8/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539461465"
"9476397367341","8796218785793",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5536717043"
"9460077953069","8796216754177",1,11.99,0,"11/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532180624"
"9436023554093","8796216754177",1,11.99,0,"10/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531211890"
"9457190338605","8796216754177",1,12.74,0,"11/4/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528370354"
"9473916305453","8796216754177",1,11.99,0,"11/23/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532190030"
"9512337571885","8796216754177",1,12.74,0,"12/18/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534148955"
"9471879315501","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5529348539"
"9472575504429","8796216754177",1,11.99,0,"11/22/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539076547"
"9435640660013","8796216754177",1,11.99,0,"10/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538730434"
"9440004571181","8796216754177",1,12.74,0,"10/17/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528368772"
"9458419957805","8796216754177",1,12.74,0,"11/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539517561"
"9472548044845","8796216754177",1,11.99,0,"11/22/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526404825"
"9507565109293","8796216754177",1,11.99,0,"12/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538403027"
"9436239593517","8796216754177",1,11.99,0,"10/9/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528200124"
"9435613823021","8796216754177",1,11.99,0,"10/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5537455156"
"9502358339629","8796153085953",1,11.99,0,"12/11/2016","TULL                          ","Tullys                        ","Coffee                        ",1,1,"5534098144"
"9440950550573","8796216754177",1,12.74,0,"10/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5883725576"
"9467456684077","8796216754177",1,12.74,0,"11/17/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538558408"
"9483050713133","8796216754177",1,12.74,0,"11/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539580366"
"9447692271661","8796216754177",1,12.74,0,"10/29/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5907554476"
"9447775076397","8796216754177",1,12.74,0,"10/30/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5733764504"
"9497342574637","8796216754177",1,12.74,0,"12/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5735438435"
"9451526750253","8796216754177",1,12.74,0,"11/2/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526221517"
"9445975326765","8796216754177",1,12.74,0,"10/26/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5530324966"
"9509634113581","8796216754177",1,12.74,0,"12/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5537968151"
"9496908234797","8796216754177",1,12.74,0,"12/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539541695"
"9428851261485","8796216754177",1,12.74,0,"9/30/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539946573"
"9440371081261","8796216754177",1,12.74,0,"10/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533135139"
"9494267396141","8796216754177",1,12.74,0,"12/4/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534108233"
"9459028000813","8796216754177",1,12.74,0,"11/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532261770"
"9436400910381","8796216754177",1,12.74,0,"10/10/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5529328900"
"9429604958253","8796216754177",1,12.74,0,"10/2/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538550753"
"9456665690157","8796216754177",1,12.74,0,"11/4/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528406840"
"9441402159149","8796216754177",1,12.74,0,"10/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539773838"
"9459567132717","8796216754177",1,12.74,0,"11/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533155318"
"9471208521773","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5529021162"
"9448770764845","8796216754177",1,12.74,0,"10/31/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539751059"
"9437182722093","8796216754177",1,11.99,0,"10/11/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534636227"
"9501634494509","8796216754177",1,11.99,0,"12/10/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534108522"
"9476185194541","8796218785793",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5528098764"
"9471719145517","8796216754177",1,11.99,0,"11/21/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533987899"
"9449694429229","8796216754177",1,12.74,0,"11/1/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539609065"
"9433822232621","8796216754177",1,12.74,0,"10/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5529067079"
"9493195882541","8796216754177",1,12.74,0,"12/3/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539386602"
"9440701481005","8796216754177",1,12.74,0,"10/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536782751"
"9440849821741","8796216754177",1,12.74,0,"10/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533955987"
"9431773675565","8796216754177",1,12.74,0,"10/3/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526309084"
"9510971506733","8796216754177",1,11.99,0,"12/17/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531214822"
"9446194970669","8796216754177",1,12.74,0,"10/26/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5529360463"
"9458479693869","8796216754177",1,12.74,0,"11/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532140934"
"9446924714029","8796216754177",1,12.74,0,"10/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528402149"
"9490564415533","8796216754177",1,12.74,0,"12/1/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539484942"
"9506981347373","8796216754177",1,11.99,0,"12/14/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5537907136"
"9483031380013","8796216754177",1,12.74,0,"11/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5653146835"
"9476157276205","8796216754177",1,11.99,0,"11/25/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531226533"
"9434817691693","8796216754177",1,11.99,0,"10/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528206262"
"9500147744813","8796216754177",1,11.99,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526359656"
"9513387589677","8796216754177",1,11.99,0,"12/18/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533150654"
"9445784289325","8796216754177",1,12.74,0,"10/24/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5529163779"
"9510405046317","8796216754177",1,11.99,0,"12/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5535768177"
"9450967760941","8796216754177",1,12.74,0,"11/2/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5537434921"
"9476276486189","8796216754177",1,11.99,0,"11/25/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5956751875"
"9473411121197","8796216754177",1,11.99,0,"11/22/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539004607"
"9476519067693","8796216754177",1,11.99,0,"11/25/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526382494"
"9474238480429","8796216754177",1,11.99,0,"11/23/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539640830"
"9426816761901","8796216754177",1,12.74,0,"9/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533090848"
"9445794283565","8796216754177",1,11.99,0,"10/25/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526345550"
"9460143980589","8796216754177",1,11.99,0,"11/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5530243375"
"9459597475885","8796216754177",1,11.99,0,"11/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539726457"
"9435168014381","8796216754177",1,11.99,0,"10/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526373975"
"9458261852205","8796216754177",1,12.74,0,"11/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5529341863"
"9459170115629","8796216754177",1,11.99,0,"11/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538303555"
"9472730169389","8796216754177",1,11.99,0,"11/22/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538375127"
"9479959085101","8796218785793",1,11.99,0,"11/26/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5530120990"
"9506938912813","8796218785793",1,11.99,0,"12/14/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5534900948"
"9472571605037","8796218785793",1,11.99,0,"11/22/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5529161896"
"9477672894509","8796218785793",1,11.99,0,"11/26/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5536813442"
"9459975782445","8796218785793",1,11.99,0,"11/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5531265678"
"9460578811949","8796218785793",1,11.99,0,"11/8/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5526397162"
"9459656654893","8796218785793",1,11.99,0,"11/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5529872329"
"9477151752237","8796218785793",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539423480"
"9458759172141","8796216754177",1,12.74,0,"11/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531191451"
"9446727942189","8796216754177",1,12.74,0,"10/28/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539217387"
"9467577172013","8796216754177",1,12.74,0,"11/17/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5532188643"
"9441469759533","8796216754177",1,12.74,0,"10/16/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5538267724"
"9476762697773","8796218785793",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5537855890"
"9508309565485","8796218785793",1,11.99,0,"12/15/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5533594067"
"9511227981869","8796218785793",1,11.99,0,"12/17/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539606415"
"9459800211501","8796218785793",1,11.99,0,"11/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5529044042"
"9508411080749","8796218785793",1,11.99,0,"12/15/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5537249410"
"9507160621101","8796218785793",1,11.99,0,"12/14/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5533922506"
"9473842970669","8796216754177",1,11.99,0,"11/23/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533145037"
"9470655496237","8796216754177",1,11.99,0,"11/20/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531777284"
"9458231836717","8796216754177",1,12.74,0,"11/5/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539784172"
"9435481997357","8796216754177",1,11.99,0,"10/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536031728"
"9432816648237","8796216754177",1,12.74,0,"10/4/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5526119883"
"9499068825645","8796216754177",1,12.74,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533051082"
"9448253161517","8796216754177",1,11.99,0,"10/30/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534666805"
"9435889401901","8796216754177",1,11.99,0,"10/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5527697767"
"9504010698797","8796216754177",1,11.99,0,"12/12/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5956750150"
"9474230747181","8796216754177",1,11.99,0,"11/23/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5533066334"
"9459084066861","8796216754177",1,11.99,0,"11/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539658469"
"9508897128493","8796216754177",1,11.99,0,"12/15/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5952406593"
"9499656421421","8796216754177",1,11.99,0,"12/8/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5528386640"
"9435039006765","8796216754177",1,11.99,0,"10/6/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539776099"
"9431663706157","8796216754177",1,12.74,0,"10/3/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5944496743"
"9498314276909","8796216754177",1,11.99,0,"12/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534091557"
"9444025434157","8796216754177",1,12.74,0,"10/24/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539445469"
"9439647793197","8796216754177",1,12.74,0,"10/14/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534124155"
"9498311327789","8796216754177",1,11.99,0,"12/7/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5531094791"
"9452803358765","8796216754177",1,12.74,0,"11/2/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5536137207"
"9470740955181","8796216754177",1,11.99,0,"11/20/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539777816"
"9479946600493","8796216754177",1,11.99,0,"11/26/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5534597269"
"9470431887405","8796216754177",1,11.99,0,"11/20/2016","DSHP                          ","The Original Donut Shop       ","Coffee                        ",1,1,"5539772608"
"9475155689517","8796218163201",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530293281"
"9476152131629","8796221014017",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537196867"
"9443068444717","8796218916865",1,12.99,0,"10/19/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5527659869"
"9444524064813","8796218916865",1,12.99,0,"10/22/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5536010796"
"9443340976173","8796218916865",1,12.99,0,"10/20/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539165529"
"9466893598765","8796218163201",1,12.99,0,"11/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530452119"
"9480144224301","8796218163201",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531224365"
"9480342011949","8796218163201",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528325602"
"9508420223021","8796218163201",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533067638"
"9473742667821","8796218163201",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528203173"
"9435705442349","8796218163201",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532884843"
"9459625328685","8796218163201",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527251141"
"9468897394733","8796221014017",1,12.99,0,"11/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539257621"
"9444998479917","8796221014017",1,11.99,0,"10/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532912075"
"9472585465901","8804350656513",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536129983"
"9507577692205","8804350656513",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538672443"
"9472527138861","8796161998849",1,11.99,0,"11/22/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5528368325"
"9477453021229","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539490582"
"9459872170029","8804350656513",1,11.99,0,"11/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539826479"
"9471326453805","8804350656513",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526154955"
"9476067721261","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5529322750"
"9427490799661","8804350656513",1,11.99,0,"9/29/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539820897"
"9499134099501","8804350656513",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529148108"
"9442064203821","8797174398977",1,12.99,0,"10/18/2016","CAFE                          ","Cafe' Escapes                 ","Dairy                         ",1,1,"5539441488"
"9444468260909","8804350656513",1,12.99,0,"10/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539501508"
"9442216280109","8804350656513",1,12.99,0,"10/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529325165"
"9468136751149","8804350656513",1,12.99,0,"11/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531193790"
"9474362015789","8796218163201",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526235286"
"9480346370093","8796218916865",1,11.99,0,"11/26/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538207362"
"9441587363885","8804350656513",1,12.99,0,"10/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526365459"
"9467746222125","8804350656513",1,12.99,0,"11/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533273735"
"9472969146413","8796218163201",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533052131"
"9474107015213","8796218916865",1,11.99,0,"11/23/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5537854924"
"9476225597485","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539389878"
"9459800211501","8796218916865",1,11.99,0,"11/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539509380"
"9474896822317","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5533983566"
"9464306499629","8796218163201",1,11.99,0,"11/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530006634"
"9468054208557","8796221014017",1,12.99,0,"11/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539608055"
"9480219721773","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532173636"
"9476992827437","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534156204"
"9434948239405","8796218163201",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5535869434"
"9504807223341","8796218163201",1,11.99,0,"12/13/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528909282"
"9444656807981","8796218163201",1,12.99,0,"10/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532156161"
"9443065888813","8804350656513",1,12.99,0,"10/19/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533189097"
"9477020188717","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527640966"
"9469788651565","8796218163201",1,12.99,0,"11/19/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529755193"
"9442833072173","8796218916865",1,12.99,0,"10/19/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5528391641"
"9507656826925","8796218163201",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534089622"
"9436216295469","8796218916865",1,11.99,0,"10/8/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539794333"
"9507020046381","8796218163201",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539590894"
